name,cbo,dit,lcom,loc,created_at,stargazer_count,releases,qi
react-native-image-picker/react-native-image-picker,4.894736842105263,1.4210526315789471,35.10526315789474,906,8,8148,125,13.80701754385965
hs-web/hsweb-framework,6.25531914893617,1.2177722152690864,10.79224030037547,22894,7,8131,27,6.088443888193576
alibaba/atlas,5.814949863263446,1.438468550592525,29.88422971741112,157514,6,8103,7,12.379216043755697
awsdocs/aws-doc-sdk-examples,6.701766784452297,1.0275618374558304,6.362544169611307,60468,7,8079,0,4.697290930506479
SonarSource/sonarqube,7.159147869674185,1.1855889724310775,24.63496240601504,378486,12,8043,41,10.993233082706766
apache/shenyu,6.013629629629629,1.2293333333333334,16.21214814814815,125512,5,8028,9,7.818370370370371
guolindev/LitePal,5.009950248756219,1.6517412935323383,49.44776119402985,11830,10,8010,0,18.703150912106135
seven332/EhViewer,7.144758735440932,1.821963394342762,45.26289517470882,44372,9,8007,97,18.076539101497502
java-native-access/jna,4.871707731520815,2.5390824129141887,44.60960067969414,106424,12,7994,0,17.340130274709715
Netflix/SimianArmy,5.845901639344262,1.4229508196721312,25.16065573770492,16056,11,7949,4,10.809836065573771
apache/shardingsphere-elasticjob,5.803571428571429,1.1951530612244898,4.596938775510204,22935,7,7940,29,3.865221088435374
spring-projects/spring-security,7.597963887821744,1.2520169035728006,10.680560891279294,201329,11,7937,153,6.510180560891279
google/tsunami-security-scanner,6.113138686131387,1.5182481751824817,13.266423357664234,7733,3,7927,18,6.965936739659367
JakeWharton/hugo,5.714285714285714,1.1428571428571428,27.714285714285715,384,9,7892,0,11.523809523809524
PaperMC/Paper,4.727272727272728,1.3636363636363635,9.454545454545457,163,7,7888,1,5.1818181818181825
sohutv/cachecloud,5.211647727272728,1.1832386363636365,37.23011363636363,48349,7,7886,9,14.541666666666666
HannahMitt/HomeMirror,2.727272727272727,1.0757575757575757,5.348484848484849,1719,8,7883,0,3.0505050505050506
ChrisRM/material-theme-jetbrains,4.327731092436975,2.2549019607843137,84.42296918767506,14517,7,7862,17,30.33520074696545
alibaba/otter,4.556327160493828,1.373456790123457,32.44444444444444,68151,10,7802,10,12.791409465020577
zfile-dev/zfile,6.95970695970696,1.5677655677655675,5.091575091575091,6839,4,7779,61,4.5396825396825395
dropwizard/metrics,5.390532544378698,1.3328402366863903,9.403846153846152,27629,13,7754,107,5.375739644970413
barteksc/AndroidPdfViewer,4.947368421052632,1.2456140350877194,76.78947368421052,3328,7,7747,0,27.660818713450293
aritraroy/UltimateAndroidReference,1.0,1.0,0.0,22,6,7728,0,0.6666666666666666
trello/RxLifecycle,6.45679012345679,1.654320987654321,1.4074074074074074,2368,8,7719,22,3.17283950617284
davemorrissey/subsampling-scale-image-view,5.625,1.5833333333333333,79.72222222222223,4262,10,7633,21,28.97685185185185
Tencent/Hippy,5.347313237221494,1.4927916120576672,95.69593709043252,53826,3,7597,107,34.17868064657056
facebook/litho,7.348478532721967,1.2726135889954149,50.85327219674865,110314,6,7593,52,19.824788106155342
kaushikgopal/RxJava-Android-Samples,6.627906976744186,1.825581395348837,9.19767441860465,2633,9,7559,0,5.883720930232559
vipshop/vjtools,3.134564643799472,1.2770448548812663,26.30079155672823,18382,5,7539,9,10.237467018469657
opensearch-project/OpenSearch,7.261886886886887,1.7663288288288288,37.05593093093093,1062752,2,7512,34,15.36138221554888
LawnchairLauncher/lawnchair,9.286677908937603,1.546936481169196,75.15064643057897,118152,6,7468,25,28.661420273561927
gedoor/MyBookshelf,6.336322869955157,1.469357249626308,58.66218236173393,48375,5,7452,165,22.155954160438466
koush/AndroidAsync,3.613259668508287,1.5322283609576428,19.44014732965009,18086,11,7439,0,8.195211786372008
lecho/hellocharts-android,6.300653594771242,1.522875816993464,40.294117647058826,10995,8,7408,14,16.03921568627451
goldze/MVVMHabit,3.58307210031348,1.2727272727272727,15.76489028213166,9110,6,7379,3,6.873563218390804
wildfirechat/im-server,6.853231106243155,1.5553121577217963,114.8302300109529,152164,4,7375,86,41.07959109163929
google/android-classyshark,3.169811320754717,1.278301886792453,10.25,8714,7,7369,17,4.89937106918239
flyway/flyway,5.762886597938144,1.5085910652920962,47.17353951890034,23768,10,7353,192,18.148339060710196
apache/jmeter,5.483758700696056,1.8874709976798143,61.96867749419953,128049,13,7336,8,23.113302397525132
chat2db/Chat2DB,5.586614173228346,1.220472440944882,9.200787401574804,11532,0,7335,13,5.335958005249343
xiaojieonly/Ehviewer_CN_SXJ,7.282258064516129,1.8185483870967745,52.98790322580645,56855,2,7328,64,20.696236559139784
square/dagger,3.180246913580247,1.2296296296296296,6.002469135802469,8017,11,7313,0,3.4707818930041157
karatelabs/karate,6.039049235993208,1.2088285229202038,105.92190152801358,40900,6,7311,49,37.723259762309
testcontainers/testcontainers-java,5.501950585175552,1.4551365409622887,21.77373211963589,25970,8,7307,66,9.576939748591244
leolin310148/ShortcutBadger,5.290322580645161,1.1612903225806452,3.4838709677419355,885,9,7293,0,3.3118279569892475
kevin-wayne/algs4,4.04,1.0218181818181815,45.57090909090909,21772,8,7282,0,16.87757575757576
Bearded-Hen/Android-Bootstrap,6.962025316455696,1.6708860759493671,31.39240506329114,10389,9,7275,5,13.341772151898732
swagger-api/swagger-core,4.927646610814928,1.2353389185072354,47.83472962680884,37944,12,7258,94,17.999238385377
pedant/sweet-alert-dialog,4.375,1.25,31.0625,943,8,7254,2,12.229166666666666
dyc87112/SpringCloud-Learning,5.8630573248407645,1.0445859872611465,28.554140127388536,13482,7,7244,0,11.820594479830149
li-xiaojun/XPopup,4.704918032786885,1.5770491803278688,22.891803278688524,12344,4,7232,220,9.724590163934426
google/agera,6.327586206896552,1.2413793103448276,14.844827586206897,10897,7,7231,16,7.471264367816093
cymcsg/UltimateRecyclerView,5.214659685863874,1.693717277486911,41.39267015706806,16083,8,7227,9,16.100349040139616
crazycodeboy/TakePhoto,5.054545454545455,1.2545454545454546,10.89090909090909,2403,8,7224,15,5.733333333333333
Qihoo360/RePlugin,5.171806167400881,1.4185022026431715,31.830396475770925,29883,6,7174,18,12.806901615271661
yuanguangxin/LeetCode,1.2269503546099292,1.0,0.6950354609929078,3275,3,7173,0,0.9739952718676124
geeeeeeeeek/WeChatLuckyMoney,5.380952380952381,1.380952380952381,8.80952380952381,931,7,7168,20,5.190476190476191
abel533/Mapper,4.917808219178082,1.2374429223744292,31.710045662100452,17841,8,7145,5,12.621765601217653
JakeWharton/ActionBarSherlock,6.283372365339578,1.9508196721311477,63.39812646370024,26463,12,7129,32,23.87743950039032
apache/beam,7.360971413446268,1.543078348332451,18.177607199576496,667052,7,7125,33,9.027218987118404
Tencent/Shadow,4.249258160237389,1.7789317507418398,17.176557863501483,21817,4,7107,5,7.734915924826904
TechEmpower/FrameworkBenchmarks,4.853587115666179,1.2371888726207907,4.099560761346998,16264,10,7079,15,3.396778916544656
google/closure-compiler,6.446830985915493,1.4859154929577465,1165.1644366197183,313028,9,7058,0,391.0323943661972
ogaclejapan/SmartTabLayout,6.355555555555555,1.6444444444444444,9.71111111111111,1912,8,7030,0,5.903703703703703
Exrick/xmall,4.310126582278481,1.1613924050632911,616.373417721519,45165,6,6989,0,207.28164556962028
lenve/VBlog,4.551724137931035,1.0344827586206895,29.06896551724138,781,5,6981,0,11.551724137931034
software-mansion/react-native-svg,6.455555555555556,2.5166666666666666,132.46666666666667,13558,7,6929,97,47.1462962962963
NLPchina/elasticsearch-sql,12.25503355704698,1.3624161073825505,347.6510067114094,27552,9,6913,204,120.42281879194633
apache/tomcat,4.65409383624655,1.7893284268629257,165.98045078196873,354400,11,6909,0,57.474624348359406
pentaho/pentaho-kettle,5.916727272727273,1.2757272727272728,79.17336363636363,764363,9,6895,1,28.78860606060606
naman14/Timber,5.399558498896247,1.4613686534216337,19.748344370860927,21859,8,6891,5,8.869757174392936
gocd/gocd,7.402513464991023,1.2473967684021543,37.64290843806104,276001,9,6885,76,15.430939557151406
hongyangAndroid/okhttputils,3.7285714285714286,1.457142857142857,6.2,1961,8,6877,0,3.7952380952380955
bytedeco/javacv,6.103603603603603,2.130630630630631,134.04504504504504,26821,9,6870,10,47.426426426426424
DroidPluginTeam/DroidPlugin,3.301526717557252,4.388040712468193,3.699745547073791,22301,8,6818,2,3.7964376590330784
alibaba/transmittable-thread-local,5.496774193548387,1.4322580645161291,12.35483870967742,6932,9,6750,56,6.4279569892473125
flowable/flowable-engine,6.52180881511162,1.6447624499141384,145.52925014310247,495697,6,6740,23,51.23194046937608
Graylog2/graylog2-server,7.954806902218571,1.3497124075595728,18.177649958915367,203573,13,6739,0,9.160723089564504
twowaits/SDE-Interview-Questions,0.0,1.0,0.0,5,5,6733,1,0.3333333333333333
frohoff/ysoserial,5.458333333333333,1.3416666666666666,8.891666666666667,3851,8,6692,1,5.230555555555555
real-logic/aeron,7.607705779334501,1.2950963222416814,103.28371278458845,102865,9,6688,92,37.39550496205488
react-native-video/react-native-video,5.608108108108108,1.3243243243243243,89.33783783783784,3756,8,6685,12,32.090090090090094
hongyangAndroid/AndroidAutoLayout,5.833333333333333,2.0,8.807692307692308,2370,7,6681,0,5.547008547008548
Angel-ML/angel,7.5470494417862835,1.7331206804891015,64.09994683678894,204252,6,6676,19,24.460038986354775
NanoHttpd/nanohttpd,4.340277777777778,1.7916666666666667,22.15972222222222,7106,11,6672,3,9.430555555555555
zo0r/react-native-push-notification,6.310344827586207,1.2413793103448276,15.482758620689657,1884,7,6638,35,7.67816091954023
Meituan-Dianping/walle,3.148936170212766,1.1914893617021276,8.691489361702128,4633,6,6634,1,4.343971631205674
yanzhenjie/AndPermission,3.994047619047619,1.1666666666666667,7.488095238095238,4486,6,6605,0,4.216269841269841
markzhai/AndroidPerformanceMonitor,4.074074074074074,1.2777777777777777,14.074074074074074,2234,7,6575,0,6.475308641975309
google/error-prone,5.6927294398092965,1.5120381406436234,21.59880810488677,120516,9,6544,31,9.60119189511323
zouzg/mybatis-generator-gui,7.17948717948718,1.4871794871794872,69.94871794871794,3047,7,6524,16,26.205128205128204
GrenderG/Toasty,4.0625,1.0625,56.625,487,6,6516,19,20.583333333333332
rest-assured/rest-assured,6.155049786628734,1.1991465149359886,105.75817923186344,28446,12,6496,0,37.70412517780939
apache/storm,5.334929184121284,1.2385796927987234,43.334929184121286,378301,9,6479,0,16.6361460203471
guardianproject/haven,6.822784810126582,1.3924050632911391,11.772151898734178,4561,6,6472,37,6.662447257383967
vinc3m1/RoundedImageView,8.4,1.8,107.46666666666668,1265,10,6411,19,39.22222222222223
mapstruct/mapstruct,3.791411042944785,1.1644643699858424,10.859131665880131,88178,11,6406,28,5.271669026270253
mrniko/netty-socketio,4.963414634146342,1.274390243902439,30.713414634146343,5941,11,6400,12,12.317073170731708
rabbitmq/rabbitmq-tutorials,4.930232558139535,1.0,2.558139534883721,1343,12,6393,0,2.829457364341085
processing/processing,3.731019522776573,1.6420824295010843,507.76138828633407,110008,10,6388,48,171.04483007953726
smuyyh/BookReader,4.798283261802575,1.4377682403433476,25.32331902718169,30914,7,6379,0,10.519790176442537
zendesk/android-floating-action-button,5.571428571428571,1.6666666666666667,48.142857142857146,1078,8,6377,0,18.460317460317462
didi/KnowStreaming,6.975374732334047,1.811563169164882,10.32441113490364,31517,3,6367,22,6.370449678800856
Alluxio/alluxio,6.726348489127365,1.4995763908500424,32.438576673256144,220323,10,6366,60,13.55483385107785
apache/seatunnel,6.259404388714733,1.3491379310344829,9.210423197492164,101050,6,6356,43,5.606321839080461
NLPchina/ansj_seg,6.208333333333333,1.1851851851851851,9.662037037037036,11956,11,6343,3,5.685185185185184
MinecraftForge/MinecraftForge,6.720100187852223,2.189730745147151,33.2686286787727,59981,11,6341,0,14.059486537257357
ArthurHub/Android-Image-Cropper,7.725,1.375,70.375,4655,8,6321,32,26.491666666666664
koush/ion,4.577854671280277,1.4602076124567474,23.598615916955016,9443,10,6299,0,9.878892733564014
alibaba/jvm-sandbox,3.4827586206896552,1.326436781609195,12.360919540229885,14407,6,6284,13,5.723371647509578
wxiaoqi/Spring-Cloud-Platform,4.887005649717514,1.4067796610169492,57.64971751412429,6014,6,6208,3,21.314500941619585
ximsfei/Android-skin-support,6.133004926108375,1.3916256157635467,17.63054187192118,19543,6,6203,0,8.385057471264368
Team-xManager/xManager,1.7040816326530612,1.022108843537415,9.948979591836734,40183,2,6199,43,4.225056689342403
h2pl/JavaTutorial,0.3333333333333333,1.0,0.3333333333333333,14,5,6192,1,0.5555555555555555
sshahine/JFoenix,6.92,1.623529411764706,22.084705882352942,24546,8,6168,0,10.209411764705882
527515025/springBoot,5.143939393939394,1.1477272727272727,16.106060606060606,6408,6,6157,0,7.465909090909091
AsyncHttpClient/async-http-client,5.676207513416816,1.5724508050089443,41.86762075134168,28365,12,6156,1,16.372093023255815
beemdevelopment/Aegis,7.325870646766169,1.7338308457711442,21.345771144278608,20631,7,6139,55,10.135157545605308
aa112901/remusic,5.18698224852071,1.4532544378698224,41.64615384615384,47786,7,6137,0,16.095463510848123
apache/zeppelin,5.78692272519433,1.256058527663466,43.21673525377229,194495,8,6137,0,16.75323883554336
ikew0ng/SwipeBackLayout,5.222222222222222,1.3888888888888888,61.333333333333336,1635,10,6130,0,22.64814814814815
rengwuxian/MaterialEditText,5.653846153846154,1.3076923076923077,742.8461538461538,3385,8,6116,19,249.93589743589743
gzu-liyujiang/AndroidPicker,5.451063829787234,1.651063829787234,52.31063829787234,13187,7,6106,55,19.804255319148936
ityouknow/spring-cloud-examples,3.9,1.0166666666666666,0.4666666666666667,385,6,6100,0,1.7944444444444443
wasabeef/richeditor-android,2.4186046511627906,1.1395348837209305,46.95348837209303,804,8,6087,0,16.837209302325583
cabaletta/baritone,6.709677419354839,1.3827956989247312,22.12043010752688,21996,5,6087,75,10.070967741935483
Meituan-Dianping/Leaf,3.475,1.425,11.25,1305,4,6071,0,5.383333333333333
daimajia/NumberProgressBar,3.1666666666666665,1.3333333333333333,91.83333333333331,380,9,6047,3,32.11111111111111
joelittlejohn/jsonschema2pojo,6.735294117647059,1.1433823529411764,76.92279411764706,14400,10,6036,62,28.267156862745097
pedrovgs/EffectiveAndroidUI,4.438356164383562,1.3424657534246576,11.616438356164384,1923,9,6029,0,5.799086757990867
rey5137/material,6.511475409836065,1.6459016393442625,54.49508196721312,27346,8,6023,10,20.88415300546448
google/physical-web,4.788461538461538,1.2884615384615383,26.71153846153846,7481,8,6018,17,10.929487179487177
JesusFreke/smali,5.9765625,1.6371527777777777,15.016493055555555,46762,10,6013,0,7.543402777777778
singwhatiwanna/dynamic-load-apk,5.806451612903226,1.4516129032258065,9.419354838709678,2620,9,5998,0,5.559139784946237
macrozheng/springcloud-learning,4.744897959183674,1.030612244897959,1.3673469387755102,1917,4,5974,0,2.380952380952381
lightbend/config,5.475,2.055,75.63,13149,11,5973,0,27.72
wyouflf/xUtils3,5.224770642201835,1.408256880733945,27.44954128440367,12561,7,5964,9,11.36085626911315
amitshekhariitbhu/from-java-to-kotlin,0.5,1.0,0.0,37,6,5958,0,0.5
antoniolg/androidmvp,3.2857142857142856,1.2857142857142858,3.0,274,9,5955,0,2.5238095238095237
graphql-java/graphql-java,8.083609271523178,1.3783112582781456,33.813741721854306,59989,8,5926,68,14.425220750551878
microg/GmsCore,5.335313531353135,1.6904290429042903,14.626402640264027,45566,9,5921,30,7.217381738173818
junit-team/junit5,4.314755269739193,1.3304751697034656,40.27545551982851,80878,8,5887,64,15.306895319757055
prolificinteractive/material-calendarview,6.454545454545454,1.5340909090909092,69.01136363636364,3658,8,5884,22,25.666666666666668
google/grafika,6.407766990291262,1.7475728155339805,6.893203883495145,10035,9,5881,1,5.016181229773463
weibocom/motan,5.809960681520314,1.4416775884665791,33.507208387942335,40625,7,5857,24,13.586282219309743
springfox/springfox,5.704585537918871,1.120811287477954,23.241622574955908,32063,11,5849,12,10.022339800117578
getActivity/AndroidProject,7.215083798882682,2.142458100558659,19.18435754189944,20468,4,5849,17,9.513966480446927
haifengl/smile,5.404615384615385,1.3384615384615384,104.68076923076924,98284,8,5811,25,37.141282051282055
liyifeng1994/ssm,4.157894736842105,1.6842105263157894,2.0526315789473686,369,7,5810,0,2.6315789473684212
micronaut-projects/micronaut-core,5.693502150023889,1.324175824175824,36.7560917343526,149532,5,5804,187,14.591256569517439
fuzhengwei/itstack-demo-design,2.144186046511628,1.1116279069767443,5.325581395348837,3972,3,5803,0,2.8604651162790695
lets-blade/blade,4.62214983713355,1.234527687296417,42.15635179153095,15317,8,5801,9,16.004343105320306
Nightonke/BoomMenu,5.6347826086956525,1.5739130434782609,227.6695652173913,7710,7,5793,0,78.2927536231884
quartz-scheduler/quartz,5.353515625,1.46875,112.642578125,34646,7,5789,4,39.821614583333336
PowerJob/PowerJob,5.694682675814751,1.1646655231560892,5.16295025728988,19449,3,5785,43,4.007432818753574
Devlight/InfiniteCycleViewPager,5.048780487804878,1.6341463414634143,102.53658536585364,3564,7,5768,2,36.40650406504064
JakeWharton/DiskLruCache,3.25,1.3333333333333333,11.0,1937,11,5761,0,5.194444444444444
springside/springside4,3.165079365079365,1.276190476190476,24.784126984126985,12842,11,5747,3,9.741798941798942
raphw/byte-buddy,6.084737281067556,1.6080066722268558,14.926105087572978,275514,9,5722,270,7.539616346955796
yarolegovich/DiscreteScrollView,4.228571428571429,1.2476190476190476,19.114285714285717,3698,6,5715,2,8.196825396825398
wiremock/wiremock,5.852401746724891,1.3737991266375549,68.63056768558953,44904,11,5713,26,25.285589519650657
robolectric/robolectric,5.5632720285479005,1.3439472961844634,75.429041998353,200298,13,5695,94,27.445420441028457
dmytrodanylyk/circular-progress-button,3.9743589743589753,1.2820512820512822,25.33333333333333,1429,9,5683,2,10.196581196581194
JakeWharton/u2020,6.223880597014926,1.4253731343283582,23.619402985074625,4806,9,5682,0,10.422885572139302
k0shk0sh/FastHub,8.009635974304068,1.6124197002141327,34.75695931477516,40321,6,5682,63,14.79300499643112
changmingxie/tcc-transaction,5.29038854805726,1.3108384458077709,29.132924335378323,22360,7,5666,6,11.911383776414452
jpush/aurora-imui,4.807017543859649,1.5292397660818713,50.26900584795322,17789,6,5661,42,18.86842105263158
daimajia/AndroidImageSlider,4.063492063492063,1.5714285714285714,59.095238095238095,3813,9,5643,5,21.57671957671958
jOOQ/jOOQ,9.815412186379929,1.745519713261649,1471.9722222222222,256178,12,5629,0,494.5110513739546
confluentinc/ksql,8.332129094412332,1.2740847784200386,26.026011560693643,206223,6,5613,8,11.877408477842005
Vedenin/useful-java-links,2.304182509505704,1.0228136882129275,1.832699619771863,5964,7,5611,0,1.7198986058301646
amlcurran/ShowcaseView,5.384615384615385,1.4,17.815384615384616,2086,11,5602,13,8.200000000000001
amitshekhariitbhu/Fast-Android-Networking,3.219130434782609,1.2504347826086957,13.768695652173912,19596,7,5595,8,6.079420289855072
hongyangAndroid/FlowLayout,4.323529411764706,1.411764705882353,5.0,810,8,5587,0,3.5784313725490193
nhaarman/ListViewAnimations,6.474452554744525,2.058394160583941,10.45985401459854,5697,10,5579,14,6.330900243309002
knightliao/disconf,4.44,1.3576470588235294,12.616470588235297,14009,9,5570,12,6.138039215686276
hazelcast/hazelcast,7.375166444740346,1.7081114070128718,39.960108743897024,1074755,11,5548,193,16.347795531883413
hibernate/hibernate-orm,6.617324250165579,1.430835462200776,61.856987416028005,900927,12,5542,16,23.301715709464787
huanghongxun/HMCL,6.620253164556962,1.6426484907497565,36.52580331061344,57485,8,5540,192,14.929568321973386
btraceio/btrace,4.956406869220608,1.3143989431968297,101.15719947159842,39633,9,5537,31,35.80933509467195
hanks-zyh/HTextView,4.197802197802198,1.5604395604395604,3.483516483516484,3076,7,5535,0,3.0805860805860807
emilsjolander/StickyListHeaders,4.813953488372093,1.3953488372093024,3.976744186046512,2112,11,5518,16,3.3953488372093026
yanzhenjie/SwipeRecyclerView,4.854545454545455,1.3890909090909092,26.97090909090909,11063,7,5506,0,11.07151515151515
alibaba/freeline,3.762962962962963,1.6074074074074074,13.866666666666667,5357,7,5497,22,6.412345679012346
journeyapps/zxing-android-embedded,5.4375,1.3645833333333333,21.916666666666668,5169,10,5492,9,9.572916666666666
sockeqwe/mosby,5.368421052631579,1.6075187969924811,9.593984962406015,17193,8,5487,15,5.523308270676691
crazycodeboy/react-native-splash-screen,3.4166666666666665,1.25,2.0,246,6,5481,12,2.222222222222222
dm77/barcodescanner,5.287671232876712,1.643835616438356,11.821917808219178,2796,9,5454,6,6.251141552511416
facebookarchive/rebound,4.379310344827586,1.3218390804597702,34.93103448275862,4095,9,5444,10,13.54406130268199
wasabeef/Blurry,5.142857142857143,1.0,0.6428571428571429,636,8,5442,0,2.2619047619047623
gephi/gephi,4.4373949579831935,1.6722689075630253,24.630252100840337,125187,11,5430,19,10.246638655462185
kiegroup/drools,6.437472420792516,1.5231665342864706,60.12523166534287,741384,12,5422,4,22.695290206807286
auth0/java-jwt,5.662790697674419,1.627906976744186,141.65116279069767,8898,9,5395,44,49.64728682170542
apache/dubbo-spring-boot-project,7.089887640449438,1.1685393258426966,11.92134831460674,1895,5,5394,13,6.726591760299624
Evernote/android-job,6.994708994708994,1.7671957671957672,32.00529100529101,10693,8,5387,31,13.589065255731922
ffay/lanproxy,4.238095238095238,1.1904761904761905,8.206349206349206,2668,6,5384,1,4.544973544973545
Genymobile/gnirehtet,3.765432098765432,1.1851851851851851,14.296296296296296,4330,6,5382,12,6.415637860082303
Nepxion/Discovery,4.720338983050848,1.2990314769975786,18.45762711864407,25842,5,5376,128,8.158999192897499
scribejava/scribejava,4.208502024291498,1.4008097165991902,10.935222672064777,12671,13,5375,9,5.514844804318488
jgilfelt/SystemBarTint,8.0,1.7777777777777777,22.55555555555556,807,9,5374,3,10.77777777777778
AriaLyy/Aria,6.0,1.6210526315789473,44.35263157894737,42723,7,5354,26,17.32456140350877
alipay/SoloPi,4.623076923076923,1.205982905982906,13.135897435897435,56327,4,5352,8,6.321652421652421
StarRocks/starrocks,7.5425769826251505,1.5332874591432994,122.953896439016,477119,2,5345,75,44.009920293594824
jeremylong/DependencyCheck,6.508946322067595,1.7852882703777335,72.5427435387674,40054,11,5343,54,26.94565937707091
vavr-io/vavr,8.550079491255962,1.3068362480127187,1212.5945945945946,64440,9,5342,16,407.4838367779544
wuhaoyu1990/MagicCamera,3.542613636363636,1.4659090909090908,7.630681818181818,14543,7,5340,0,4.213068181818182
XRecyclerView/XRecyclerView,3.909638554216868,1.4216867469879515,9.042168674698797,5151,7,5333,0,4.791164658634539
commonsguy/cw-omnibus,5.292481977342946,1.6833161688980434,20.18898043254377,71379,11,5319,36,9.054926192928253
evant/gradle-retrolambda,4.6,1.04,2.16,623,10,5315,37,2.6
motianhuo/wechat,5.237795275590552,1.2503937007874015,15.453543307086614,34418,8,5314,0,7.3139107611548555
TommyLemon/Android-ZBLibrary,5.377358490566038,1.559748427672956,26.666666666666668,14721,8,5308,25,11.20125786163522
KeepSafe/TapTargetView,4.512820512820513,1.1538461538461535,45.58974358974359,1948,6,5285,23,17.085470085470085
h6ah4i/android-advancedrecyclerview,6.60506329113924,2.4075949367088607,32.02278481012658,20692,8,5271,1,13.678481012658226
yixia/VitamioBundle,4.950495049504951,1.316831683168317,75.06930693069307,6501,10,5270,0,27.112211221122113
danikula/AndroidVideoCache,4.831168831168832,1.4935064935064934,14.324675324675324,3217,8,5267,20,6.883116883116884
facebookarchive/shimmer-android,8.571428571428571,1.8571428571428568,18.0,885,8,5252,5,9.476190476190476
lucasr/twoway-view,6.078431372549019,1.8235294117647056,86.58823529411765,3688,10,5240,0,31.496732026143793
thinkaurelius/titan,5.862609786700125,1.3613550815558344,20.50564617314931,71163,11,5234,0,9.243203680468422
Clans/FloatingActionButton,4.638297872340425,1.3829787234042554,139.68085106382978,2805,8,5228,14,48.567375886524815
xxv/android-lifecycle,7.0,1.6666666666666667,151.66666666666666,481,9,5228,0,53.444444444444436
Yalantis/Side-Menu.Android,3.888888888888889,1.2222222222222223,4.111111111111111,449,8,5220,2,3.074074074074074
Karumi/Dexter,4.425,1.2,4.15,2197,7,5218,33,3.2583333333333333
LandGrey/SpringBootVulExploit,3.357142857142857,1.0,3.571428571428572,258,3,5191,0,2.6428571428571432
socketio/socket.io-client-java,1.9170305676855892,1.0960698689956332,4.109170305676856,5646,10,5190,5,2.374090247452693
square/otto,2.4352941176470586,1.388235294117647,3.552941176470588,1987,11,5183,0,2.4588235294117644
baidu/uid-generator,2.88,1.28,11.72,873,6,5163,0,5.293333333333334
mybatis/generator,6.714285714285714,1.890937019969278,86.64976958525345,72726,10,5161,11,31.751664106502815
google/google-java-format,5.685185185185185,1.4197530864197532,65.19135802469135,12430,8,5121,19,24.098765432098762
AntennaPod/AntennaPod,7.55045871559633,1.4338138925294888,19.381389252948885,47530,11,5110,50,9.455220620358235
ElderDrivers/EdXposed,5.726086956521739,1.5641304347826086,191.0782608695652,71794,4,5104,27,66.12282608695652
careercup/ctci,1.9581993569131837,1.1189710610932475,5.096463022508039,11244,10,5100,0,2.72454448017149
lettuce-io/lettuce-core,6.086499123319696,1.4213909994155465,153.90356516656925,82224,9,5093,108,53.803818429768164
dromara/lamp-cloud,8.109442060085836,1.257510729613734,6.214592274678112,9677,5,5090,0,5.193848354792561
google/google-authenticator,3.885245901639344,1.6885245901639343,29.65573770491803,3935,8,5070,0,11.743169398907105
apache/hive,6.900520123213655,1.4151896177346868,99.87471595212848,2021591,14,5057,0,36.063475231025606
apache/camel,4.745595095295215,1.6220978275356523,76.29849393575903,1629732,14,5044,0,27.555395619529964
pig-mesh/pig,7.133704735376044,1.3147632311977715,5.186629526462395,7297,4,5038,13,4.545032497678737
Jasonchenlijian/FastBle,4.380952380952381,1.2952380952380953,26.066666666666663,4713,7,5027,9,10.58095238095238
wequick/Small,3.8054054054054056,1.4756756756756757,20.167567567567566,7726,7,5025,25,8.482882882882883
razerdp/BasePopup,5.887323943661972,1.6954225352112675,34.29401408450704,28287,7,5025,15,13.958920187793426
huangyanbin/smartTable,5.126373626373627,1.1895604395604396,25.928571428571427,14165,5,5022,44,10.748168498168498
Trinea/android-common,4.445454545454545,1.2454545454545454,42.49090909090909,6671,11,5018,1,16.06060606060606
CatVodTVOfficial/TVBoxOSC,4.34375,1.271484375,33.390625,22428,1,5010,0,13.001953125
hustcc/JS-Sorting-Algorithm,3.583333333333333,1.0,2.833333333333333,389,6,5009,0,2.472222222222222
alibaba/UltraViewPager,5.208333333333333,1.375,58.375,1518,6,5006,10,21.652777777777775
frogermcs/InstaMaterial,4.7875,1.5375,9.9375,2223,8,5005,1,5.420833333333333
orhanobut/dialogplus,5.241379310344827,1.0344827586206895,57.86206896551724,1047,8,5004,9,21.379310344827587
spring-attic/spring-mvc-showcase,5.172413793103448,1.206896551724138,9.448275862068966,1281,12,4990,0,5.275862068965517
lingochamp/okdownload,6.440233236151603,1.2653061224489797,35.25947521865889,18986,5,4989,8,14.321671525753159
youtube/api-samples,6.404761904761905,1.0,4.380952380952381,2541,9,4983,0,3.928571428571429
yipianfengye/android-zxingLibrary,4.711538461538462,1.3269230769230769,5.634615384615385,2018,7,4975,0,3.891025641025641
rubensousa/GravitySnapHelper,6.375,1.75,57.875,610,7,4969,14,22.0
WeiYe-Jing/datax-web,5.041009463722397,1.38801261829653,13.2397476340694,13801,3,4961,5,6.556256572029443
amitshekhariitbhu/RxJava2-Android-Samples,3.6648648648648647,1.254054054054054,6.286486486486487,3992,7,4960,0,3.7351351351351347
apache/hbase,8.007918653828849,1.4915864303068478,69.92882210024295,915633,9,4959,35,26.47610906145955
DingMouRen/LayoutManagerGroup,4.9523809523809526,1.5714285714285714,9.142857142857142,2285,5,4953,0,5.222222222222222
Devlight/NavigationTabBar,4.017241379310345,1.3103448275862069,57.5,2538,7,4949,13,20.942528735632184
