id,name_with_owner,url,created_at,updated_at,primary_language,stargazer_count,pull_requests,releases,issues_rate
MDEwOlJlcG9zaXRvcnkxNTQ5NTA5MjU=,streamich/react-use,https://github.com/streamich/react-use,4,6,TypeScript,37947,1494,249,0.41454545454545455
R_kgDOJNbS5w,facebookresearch/segment-anything,https://github.com/facebookresearch/segment-anything,0,4,Jupyter Notebook,37930,16,0,0.26419213973799127
MDEwOlJlcG9zaXRvcnkzNzc0OTY1NjI=,AppFlowy-IO/AppFlowy,https://github.com/AppFlowy-IO/AppFlowy,2,1,Dart,37894,1506,43,0.6684599865501009
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,6,4,TypeScript,37891,3534,499,0.9201637666325486
MDEwOlJlcG9zaXRvcnkzODI0OTYzNjE=,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,2,0,JavaScript,37887,866,91,0.6687722068693249
MDEwOlJlcG9zaXRvcnk2NzcwMjE4NA==,topjohnwu/Magisk,https://github.com/topjohnwu/Magisk,6,0,C++,37698,1315,130,0.9966416436191229
MDEwOlJlcG9zaXRvcnkxMDg3NjE2NDU=,nocodb/nocodb,https://github.com/nocodb/nocodb,5,1,TypeScript,37634,2027,115,0.7977621218400331
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==,akullpp/awesome-java,https://github.com/akullpp/awesome-java,9,2,None,37521,657,0,1.0
MDEwOlJlcG9zaXRvcnkyNzQ0Mjk2Nw==,fastlane/fastlane,https://github.com/fastlane/fastlane,8,21,Ruby,37487,6011,533,0.9719981015662079
MDEwOlJlcG9zaXRvcnk2ODcyMDg2Nw==,firstcontributions/first-contributions,https://github.com/firstcontributions/first-contributions,6,0,None,37429,60706,0,0.9598070739549839
MDEwOlJlcG9zaXRvcnk1OTIzMjE1,hexojs/hexo,https://github.com/hexojs/hexo,10,3,JavaScript,37362,857,109,0.9834325653637069
MDEwOlJlcG9zaXRvcnkzMDY1NDU0,impress/impress.js,https://github.com/impress/impress.js,11,3,JavaScript,37314,115,15,0.8773784355179705
MDEwOlJlcG9zaXRvcnkzMzI2MzExOA==,gorhill/uBlock,https://github.com/gorhill/uBlock,8,1,JavaScript,37248,221,288,0.996231884057971
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==,alex/what-happens-when,https://github.com/alex/what-happens-when,9,5,None,37211,108,0,0.18716577540106952
R_kgDOJd0Akg,imartinez/privateGPT,https://github.com/imartinez/privateGPT,0,0,Python,37117,39,0,0.30204778156996587
MDEwOlJlcG9zaXRvcnk2MTg5MzM5OQ==,brillout/awesome-react-components,https://github.com/brillout/awesome-react-components,7,2,None,36998,306,0,0.9777777777777777
MDEwOlJlcG9zaXRvcnk1MzIzODgxMw==,Homebrew/brew,https://github.com/Homebrew/brew,7,0,Ruby,36950,9667,325,0.9941804073714839
MDEwOlJlcG9zaXRvcnkzNTg2NjY5NA==,RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,8,4,TypeScript,36868,10946,813,0.8428271426696416
MDEwOlJlcG9zaXRvcnk1MjM5MTg1,quilljs/quill,https://github.com/quilljs/quill,11,5,TypeScript,36848,283,82,0.6053853296193129
MDEwOlJlcG9zaXRvcnkyNTQ4MzI3OTk=,Z4nzu/hackingtool,https://github.com/Z4nzu/hackingtool,3,0,Python,36802,52,0,0.9527027027027027
MDEwOlJlcG9zaXRvcnkxOTE0ODk0OQ==,PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,9,0,Java,36771,190,44,0.5887525562372188
MDEwOlJlcG9zaXRvcnkyMTkzODI0Mw==,rust-unofficial/awesome-rust,https://github.com/rust-unofficial/awesome-rust,9,2,Rust,36739,1223,0,0.9206349206349206
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=,serhii-londar/open-source-mac-os-apps,https://github.com/serhii-londar/open-source-mac-os-apps,5,0,None,36664,516,0,0.7712765957446809
MDEwOlJlcG9zaXRvcnkxNzE2NTY1OA==,apache/spark,https://github.com/apache/spark,9,1,Scala,36614,5,0,0
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,4,0,TypeScript,36589,1834,532,0.9969864389753893
MDEwOlJlcG9zaXRvcnk2OTYyOTQzNA==,FreeCodeCampChina/freecodecamp.cn,https://github.com/FreeCodeCampChina/freecodecamp.cn,6,10,CSS,36488,55,0,0.7602739726027398
MDEwOlJlcG9zaXRvcnk2MjgxMjI2MQ==,kelseyhightower/kubernetes-the-hard-way,https://github.com/kelseyhightower/kubernetes-the-hard-way,7,2,None,36386,69,0,0.7786666666666666
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==,nlohmann/json,https://github.com/nlohmann/json,10,2,C++,36340,675,43,0.9664960446719404
MDEwOlJlcG9zaXRvcnk4MzExOTQzMQ==,apachecn/ailearning,https://github.com/apachecn/ailearning,6,8,Python,36281,475,2,0.9719626168224299
MDEwOlJlcG9zaXRvcnkzNzIxMjI0,nolimits4web/swiper,https://github.com/nolimits4web/swiper,11,1,JavaScript,36280,549,52,0.9652818412326897
MDEwOlJlcG9zaXRvcnkyOTg4NzQ5OQ==,dkhamsing/open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,8,0,None,36244,855,37,1.0
MDEwOlJlcG9zaXRvcnk3MDkwNTQ3OA==,floodsung/Deep-Learning-Papers-Reading-Roadmap,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,6,1,Python,36206,28,0,0.07547169811320754
MDEwOlJlcG9zaXRvcnkxNzg5OTExNTg=,starship/starship,https://github.com/starship/starship,4,0,Rust,36150,2404,122,0.7633627400103788
MDEwOlJlcG9zaXRvcnkyODE5NzUzMTA=,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,3,0,TypeScript,36126,515,0,0.10066815144766147
MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,TanStack/query,https://github.com/TanStack/query,3,4,TypeScript,36126,1554,648,0.9836182336182336
MDEwOlJlcG9zaXRvcnk2NjcwMDY=,videojs/video.js,https://github.com/videojs/video.js,13,13,JavaScript,36118,1649,292,0.9123701235051951
MDEwOlJlcG9zaXRvcnk4ODU5NDc0,skylot/jadx,https://github.com/skylot/jadx,10,0,Java,35987,413,28,0.7769688947716744
MDEwOlJlcG9zaXRvcnkxOTAzNTIy,php/php-src,https://github.com/php/php-src,12,1,C,35944,1781,0,0.773471615720524
MDEwOlJlcG9zaXRvcnk2MTEzNzE1Mw==,evanw/esbuild,https://github.com/evanw/esbuild,7,0,Go,35929,218,266,0.8976351351351352
MDEwOlJlcG9zaXRvcnkxNTI4NzAzNzI=,ruanyf/weekly,https://github.com/ruanyf/weekly,4,1,None,35923,68,0,0.19521066989996969
MDEwOlJlcG9zaXRvcnk5MDU2MzU4NQ==,chubin/cheat.sh,https://github.com/chubin/cheat.sh,6,1,Python,35905,122,0,0.5387931034482759
MDEwOlJlcG9zaXRvcnkyNjc4MzI5NQ==,Kong/kong,https://github.com/Kong/kong,8,1,Lua,35828,4682,132,0.9535611164581328
MDEwOlJlcG9zaXRvcnk2NzUwODQyOA==,jgraph/drawio,https://github.com/jgraph/drawio,6,6,JavaScript,35756,36,761,0.8786822933164397
MDEwOlJlcG9zaXRvcnkxNTkxNTI5MDQ=,jeecgboot/jeecg-boot,https://github.com/jeecgboot/jeecg-boot,4,3,Java,35728,18,29,0.9933906146728354
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,microsoft/monaco-editor,https://github.com/microsoft/monaco-editor,7,1,JavaScript,35447,375,0,0.8945465501657126
MDEwOlJlcG9zaXRvcnkyOTAwOTE5NDg=,labmlai/annotated_deep_learning_paper_implementations,https://github.com/labmlai/annotated_deep_learning_paper_implementations,3,0,Jupyter Notebook,35442,80,0,0.7722772277227723
MDEwOlJlcG9zaXRvcnkxMjgyMDUzNw==,slatedocs/slate,https://github.com/slatedocs/slate,9,1,SCSS,35425,291,28,0.9190082644628099
MDEwOlJlcG9zaXRvcnkzNTk2OTA2MQ==,google/styleguide,https://github.com/google/styleguide,8,4,HTML,35335,150,0,0.3875
MDEwOlJlcG9zaXRvcnkxOTExMTM3Mzk=,0voice/interview_internal_reference,https://github.com/0voice/interview_internal_reference,4,7,Python,35331,35,0,0.4
R_kgDOIoQaOg,dair-ai/Prompt-Engineering-Guide,https://github.com/dair-ai/Prompt-Engineering-Guide,0,1,MDX,35326,169,0,0.31645569620253167
MDEwOlJlcG9zaXRvcnkxMTk4MTEwMTA=,tabler/tabler,https://github.com/tabler/tabler,5,4,HTML,35258,421,42,0.9159347553324969
MDEwOlJlcG9zaXRvcnkxNTQ3NDc1Nzc=,google-research/bert,https://github.com/google-research/bert,4,7,Python,35173,32,0,0.3117229129662522
MDEwOlJlcG9zaXRvcnk5MzkzNzU5,photonstorm/phaser,https://github.com/photonstorm/phaser,10,3,JavaScript,35131,1599,140,0.9734513274336283
MDEwOlJlcG9zaXRvcnkzNzc0MzI4,wg/wrk,https://github.com/wg/wrk,11,8,C,35105,0,0,0.6649616368286445
R_kgDOIm2Jlg,LAION-AI/Open-Assistant,https://github.com/LAION-AI/Open-Assistant,0,1,Python,35032,1612,124,0.863210493441599
MDEwOlJlcG9zaXRvcnk4NzMzMjg=,getsentry/sentry,https://github.com/getsentry/sentry,13,2,Python,35031,41314,112,0.8525053726953965
MDEwOlJlcG9zaXRvcnk0MjI4MzI4Nw==,preactjs/preact,https://github.com/preactjs/preact,7,10,JavaScript,34959,1511,189,0.9125073399882561
MDEwOlJlcG9zaXRvcnk0NzM5NDc3Ng==,lerna/lerna,https://github.com/lerna/lerna,7,0,TypeScript,34895,874,221,0.8714057507987221
MDEwOlJlcG9zaXRvcnk5NzU0OTgz,eugenp/tutorials,https://github.com/eugenp/tutorials,10,7,Java,34817,10181,0,0.9696092619392185
MDEwOlJlcG9zaXRvcnkxMDEzOTQzMzU=,ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,6,6,TypeScript,34814,936,26,0.9610096670247046
MDEwOlJlcG9zaXRvcnk0MTk4NjM2OQ==,pingcap/tidb,https://github.com/pingcap/tidb,7,3,Go,34757,24684,176,0.7867712153787783
MDEwOlJlcG9zaXRvcnkxMjk3MjI2Mw==,alvarotrigo/fullPage.js,https://github.com/alvarotrigo/fullPage.js,9,9,JavaScript,34715,299,88,0.9582608695652174
MDEwOlJlcG9zaXRvcnkxODAzMjg3MTU=,pmndrs/zustand,https://github.com/pmndrs/zustand,4,1,TypeScript,34713,516,72,0.9950248756218906
MDEwOlJlcG9zaXRvcnkxMzcxNDczODY=,dylanaraps/pure-bash-bible,https://github.com/dylanaraps/pure-bash-bible,5,1,Shell,34698,28,0,0.44
MDEwOlJlcG9zaXRvcnkyMTE2NjY=,nodejs/node-v0.x-archive,https://github.com/nodejs/node-v0.x-archive,14,19,None,34532,218,0,1.0
MDEwOlJlcG9zaXRvcnkxMTAwNTg4NTY=,LeCoupa/awesome-cheatsheets,https://github.com/LeCoupa/awesome-cheatsheets,5,0,JavaScript,34481,160,0,0.6428571428571429
MDEwOlJlcG9zaXRvcnk2MzI2NjIxMw==,open-guides/og-aws,https://github.com/open-guides/og-aws,7,4,Shell,34464,498,0,0.38392857142857145
MDEwOlJlcG9zaXRvcnkxNjk2NzcyOTc=,vlang/v,https://github.com/vlang/v,4,2,V,34374,9060,167,0.8930669800235017
MDEwOlJlcG9zaXRvcnkyMjExMjk1MTk=,AobingJava/JavaFamily,https://github.com/AobingJava/JavaFamily,3,1,None,34362,2,0,0.9836065573770492
MDEwOlJlcG9zaXRvcnk3NjgzODAxNw==,iina/iina,https://github.com/iina/iina,6,0,Swift,34356,568,42,0.5595606871303858
MDEwOlJlcG9zaXRvcnkxMTU1MTUzOA==,koajs/koa,https://github.com/koajs/koa,10,11,JavaScript,34313,469,0,0.9584269662921349
MDEwOlJlcG9zaXRvcnkxNDM3MDk1NQ==,sahat/hackathon-starter,https://github.com/sahat/hackathon-starter,9,9,JavaScript,34312,317,15,0.9889589905362776
MDEwOlJlcG9zaXRvcnkyMDI4OTA3Nzg=,chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,4,0,TypeScript,34231,2203,1000,0.9531851851851851
MDEwOlJlcG9zaXRvcnk3MDE5ODg3NQ==,airbnb/lottie-android,https://github.com/airbnb/lottie-android,6,0,Java,34209,623,46,0.9827479975354282
MDEwOlJlcG9zaXRvcnkzODU1ODU3OA==,nativefier/nativefier,https://github.com/nativefier/nativefier,8,5,TypeScript,34168,261,99,0.7939983779399837
MDEwOlJlcG9zaXRvcnkxMDE2ODQzNzQ=,satwikkansal/wtfpython,https://github.com/satwikkansal/wtfpython,6,0,Python,34146,96,2,0.6740331491712708
MDEwOlJlcG9zaXRvcnk3NTgzMDk2OA==,exacity/deeplearningbook-chinese,https://github.com/exacity/deeplearningbook-chinese,6,8,TeX,34129,16,7,0.69
MDEwOlJlcG9zaXRvcnkzNDgwNjAyMjc=,withastro/astro,https://github.com/withastro/astro,2,0,TypeScript,34072,4360,1000,0.9585427135678392
MDEwOlJlcG9zaXRvcnkxNTYxNTcwNTU=,GokuMohandas/Made-With-ML,https://github.com/GokuMohandas/Made-With-ML,4,0,Jupyter Notebook,34058,144,0,1.0
R_kgDOJEXQ7A,microsoft/TaskMatrix,https://github.com/microsoft/TaskMatrix,0,2,Python,34001,21,0,0.39104477611940297
MDEwOlJlcG9zaXRvcnk3MTkwOTg2,shadowsocks/shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android,10,2,Kotlin,33955,249,184,0.9846029173419774
MDEwOlJlcG9zaXRvcnkzMDIwMzkzNQ==,metabase/metabase,https://github.com/metabase/metabase,8,5,Clojure,33933,16551,390,0.8008822531387852
MDEwOlJlcG9zaXRvcnkxMTI2NzUwOQ==,bumptech/glide,https://github.com/bumptech/glide,10,8,Java,33880,509,46,0.8980064904960593
R_kgDOJI72qw,THUDM/ChatGLM-6B,https://github.com/THUDM/ChatGLM-6B,0,2,Python,33878,48,0,0.6039441248972884
MDEwOlJlcG9zaXRvcnkxOTI5MjU4MzM=,prisma/prisma,https://github.com/prisma/prisma,4,0,TypeScript,33625,4354,164,0.6961393388063013
MDEwOlJlcG9zaXRvcnk3NDE3NTgwNQ==,istio/istio,https://github.com/istio/istio,6,5,Go,33600,22543,306,0.9704485196641626
MDEwOlJlcG9zaXRvcnk0NDY2MjY2OQ==,dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,7,1,Java,33556,3816,183,0.8826834104428288
MDEwOlJlcG9zaXRvcnkxMjc5MTY0Mg==,BVLC/caffe,https://github.com/BVLC/caffe,9,4,C++,33536,1087,14,0.8132832080200502
MDEwOlJlcG9zaXRvcnkxMjg2MjQ0NTM=,NervJS/taro,https://github.com/NervJS/taro,5,12,TypeScript,33489,2779,155,0.9006543723973826
MDEwOlJlcG9zaXRvcnk2OTg4MDIw,SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,10,3,JavaScript,33479,106,0,0.95132186319765
MDEwOlJlcG9zaXRvcnkxMzg1NTQ3Ng==,go-gorm/gorm,https://github.com/go-gorm/gorm,9,5,Go,33465,656,2,0.9540555870674986
MDEwOlJlcG9zaXRvcnkyMzQwNTc1OA==,google/leveldb,https://github.com/google/leveldb,9,3,C++,33459,61,21,0.7227586206896551
MDEwOlJlcG9zaXRvcnkxMjUyNjYzMjg=,psf/black,https://github.com/psf/black,5,5,Python,33448,1211,28,0.8542905692438403
MDEwOlJlcG9zaXRvcnk0Mjc1MTAxNA==,zenorocha/clipboard.js,https://github.com/zenorocha/clipboard.js,7,12,JavaScript,33435,117,42,0.9902597402597403
MDEwOlJlcG9zaXRvcnk0MDg2NjE2,shadowsocks/shadowsocks,https://github.com/shadowsocks/shadowsocks,11,3,Python,33432,70,2,0
MDEwOlJlcG9zaXRvcnk4OTg5ODQy,unknwon/the-way-to-go_ZH_CN,https://github.com/unknwon/the-way-to-go_ZH_CN,10,4,Go,33406,592,0,0
R_kgDOGP67ng,PKUFlyingPig/cs-self-learning,https://github.com/PKUFlyingPig/cs-self-learning,1,1,HTML,33399,201,3,0.4927536231884058
MDEwOlJlcG9zaXRvcnkyOTM1NzM1,adobe/brackets,https://github.com/adobe/brackets,11,8,JavaScript,33394,4333,69,0.729609746025191
MDEwOlJlcG9zaXRvcnkxODI4Nzk1,AFNetworking/AFNetworking,https://github.com/AFNetworking/AFNetworking,12,3,Objective-C,33356,710,40,0
MDEwOlJlcG9zaXRvcnk2MjE1NjQwMw==,QSCTech/zju-icicles,https://github.com/QSCTech/zju-icicles,7,0,HTML,33353,192,0,0.8888888888888888
MDEwOlJlcG9zaXRvcnkxOTMyMTU1NTQ=,n8n-io/n8n,https://github.com/n8n-io/n8n,4,0,TypeScript,33309,4409,75,0.9130794701986755
MDEwOlJlcG9zaXRvcnkxMTg4NjEyNzY=,gto76/python-cheatsheet,https://github.com/gto76/python-cheatsheet,5,4,Python,33288,14,0,0.8870967741935484
MDEwOlJlcG9zaXRvcnkzMjk0ODg2Mw==,jondot/awesome-react-native,https://github.com/jondot/awesome-react-native,8,1,JavaScript,33264,912,0,0.5147058823529411
MDEwOlJlcG9zaXRvcnkxNDY2MzM1ODk=,alibaba/arthas,https://github.com/alibaba/arthas,5,5,Java,33255,468,51,0.8709677419354839
MDEwOlJlcG9zaXRvcnkyNzAxNzE1Njc=,freefq/free,https://github.com/freefq/free,3,5,None,33223,0,0,0.3048327137546468
MDEwOlJlcG9zaXRvcnkxMjU3NDM0NA==,spf13/cobra,https://github.com/spf13/cobra,10,3,Go,33214,542,20,0.8520263901979265
MDEwOlJlcG9zaXRvcnk1NjI1NDY0,pyenv/pyenv,https://github.com/pyenv/pyenv,11,8,Roff,33192,791,81,0.9822194972409565
MDEwOlJlcG9zaXRvcnkyMTI2MTMwNDk=,cli/cli,https://github.com/cli/cli,3,1,Go,33147,1858,110,0.88689505165851
MDEwOlJlcG9zaXRvcnk5NDQ5ODYzNQ==,carbon-app/carbon,https://github.com/carbon-app/carbon,6,5,JavaScript,33146,646,215,0.9212962962962963
MDEwOlJlcG9zaXRvcnkxNzgwOTIxMzQ=,formulahendry/955.WLB,https://github.com/formulahendry/955.WLB,4,5,None,33101,18,0,0.3008130081300813
R_kgDOKGq6Fg,opentffoundation/manifesto,https://github.com/opentffoundation/manifesto,0,0,HTML,33046,701,0,0.45
MDEwOlJlcG9zaXRvcnk0ODYxMDY2Mg==,acmesh-official/acme.sh,https://github.com/acmesh-official/acme.sh,7,0,Shell,32970,1252,40,0.68974175035868
MDEwOlJlcG9zaXRvcnkxODAxOTA4NTQ=,appwrite/appwrite,https://github.com/appwrite/appwrite,4,1,TypeScript,32968,2119,66,0.8359575247162212
MDEwOlJlcG9zaXRvcnkyNjIyOTYxMjI=,PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,3,1,Python,32926,2213,6,0.915045148162279
MDEwOlJlcG9zaXRvcnk2NzMxNDMy,koalaman/shellcheck,https://github.com/koalaman/shellcheck,10,0,Haskell,32920,265,28,0.6269809020723284
MDEwOlJlcG9zaXRvcnkxMTE2NzczOA==,gulpjs/gulp,https://github.com/gulpjs/gulp,10,16,JavaScript,32789,396,22,0.9872746553552492
MDEwOlJlcG9zaXRvcnk5NDM2NzY3Nw==,jaredpalmer/formik,https://github.com/jaredpalmer/formik,6,4,TypeScript,32782,806,190,0.6969420356001825
R_kgDOJkkUqA,XingangPan/DragGAN,https://github.com/XingangPan/DragGAN,0,0,Python,32760,17,0,0.26282051282051283
MDEwOlJlcG9zaXRvcnk0NTUxMjk4OQ==,xitu/gold-miner,https://github.com/xitu/gold-miner,7,5,None,32721,3532,0,1.0
MDEwOlJlcG9zaXRvcnkyNjc3NzU2Mjk=,geekxh/hello-algorithm,https://github.com/geekxh/hello-algorithm,3,1,Java,32705,26,0,0.8205128205128205
MDEwOlJlcG9zaXRvcnkyMTQxMzE5OA==,immutable-js/immutable-js,https://github.com/immutable-js/immutable-js,9,1,TypeScript,32675,482,75,0.9178193653376729
MDEwOlJlcG9zaXRvcnk1NzIyMjMwMg==,openai/gym,https://github.com/openai/gym,7,1,Python,32647,999,19,0.9629421673217293
MDEwOlJlcG9zaXRvcnkxOTY4MTM3NTA=,Light-City/CPlusPlusThings,https://github.com/Light-City/CPlusPlusThings,4,4,C++,32545,61,0,0.9806763285024155
MDEwOlJlcG9zaXRvcnk0MDk5NzQ4Mg==,vim/vim,https://github.com/vim/vim,8,3,Vim Script,32520,87,0,0.8212553879310345
MDEwOlJlcG9zaXRvcnkxNzYyMDM0Nw==,dotnet/aspnetcore,https://github.com/dotnet/aspnetcore,9,1,C#,32508,13936,192,0.9084657651432896
MDEwOlJlcG9zaXRvcnk2NDU1ODE0Mw==,Blankj/AndroidUtilCode,https://github.com/Blankj/AndroidUtilCode,7,7,Java,32430,87,117,0.8252427184466019
MDEwOlJlcG9zaXRvcnkxMzg0MDI0MQ==,freeCodeCamp/devdocs,https://github.com/freeCodeCamp/devdocs,9,1,Ruby,32241,594,0,0.8765880217785844
MDEwOlJlcG9zaXRvcnkyNDg0MTYzNQ==,date-fns/date-fns,https://github.com/date-fns/date-fns,8,4,TypeScript,32221,1025,106,0.7239927841250752
MDEwOlJlcG9zaXRvcnkyOTI2ODA1MQ==,google/material-design-lite,https://github.com/google/material-design-lite,8,9,HTML,32200,655,14,0.8314193844740468
MDEwOlJlcG9zaXRvcnk1MTk4MzI=,mitmproxy/mitmproxy,https://github.com/mitmproxy/mitmproxy,13,0,Python,32175,2110,49,0.9113395438483778
MDEwOlJlcG9zaXRvcnkyOTI5MDQ3Mw==,XX-net/XX-Net,https://github.com/XX-net/XX-Net,8,4,Python,32156,361,380,0.40476010578012844
MDEwOlJlcG9zaXRvcnkxMzYwNjIyNDA=,DovAmir/awesome-design-patterns,https://github.com/DovAmir/awesome-design-patterns,5,1,None,32028,29,0,0.36363636363636365
MDEwOlJlcG9zaXRvcnk1Mjc3MzE1Nw==,typeorm/typeorm,https://github.com/typeorm/typeorm,7,2,TypeScript,32013,1874,29,0.7307039310434896
R_kgDOGStmJA,hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,1,0,Python,32000,2662,31,0.8024502297090352
MDEwOlJlcG9zaXRvcnkzNDkzMjEyMjk=,TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,2,2,Python,31978,14,8,0.3111111111111111
MDEwOlJlcG9zaXRvcnkxMjczMjU3Mw==,junegunn/vim-plug,https://github.com/junegunn/vim-plug,9,2,Vim Script,31891,166,5,0.8853955375253549
MDEwOlJlcG9zaXRvcnkxMDY0NTYz,netty/netty,https://github.com/netty/netty,12,0,Java,31742,3201,0,0.9132398000322529
MDEwOlJlcG9zaXRvcnk2MDg0NDAzNg==,shadowsocks/ShadowsocksX-NG,https://github.com/shadowsocks/ShadowsocksX-NG,7,4,Swift,31707,63,29,0.7776946107784432
MDEwOlJlcG9zaXRvcnk5NzI0OTQwNg==,denysdovhan/wtfjs,https://github.com/denysdovhan/wtfjs,6,1,JavaScript,31665,124,25,0.897196261682243
MDEwOlJlcG9zaXRvcnkxMDQ0Njg5MA==,bilibili/ijkplayer,https://github.com/bilibili/ijkplayer,10,15,C,31619,35,0,0.4767749244712991
MDEwOlJlcG9zaXRvcnkyOTIxOTI0Mw==,bannedbook/fanqiang,https://github.com/bannedbook/fanqiang,8,1,Kotlin,31603,3,2,0.5983026874115983
MDEwOlJlcG9zaXRvcnkxMzU2MTQwNjk=,sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,5,1,JavaScript,31579,124,0,0.9318181818181818
MDEwOlJlcG9zaXRvcnkzMzg4NDg5MQ==,apache/airflow,https://github.com/apache/airflow,8,1,Python,31551,17201,69,0.9128946367440092
MDEwOlJlcG9zaXRvcnkyNTYyNzUx,zxing/zxing,https://github.com/zxing/zxing,11,6,Java,31441,248,30,0.9967051070840197
MDEwOlJlcG9zaXRvcnkyNjkzMzYxNDg=,sickcodes/Docker-OSX,https://github.com/sickcodes/Docker-OSX,3,1,Shell,31420,98,0,0.4621212121212121
MDEwOlJlcG9zaXRvcnkzNzk1ODM1OA==,naptha/tesseract.js,https://github.com/naptha/tesseract.js,8,3,JavaScript,31396,149,45,0.9770114942528736
MDEwOlJlcG9zaXRvcnkxNTY1MzI3Ng==,Trinea/android-open-project,https://github.com/Trinea/android-open-project,9,5,None,31288,202,0,0.8433734939759037
MDEwOlJlcG9zaXRvcnkxMTE2NTQy,aria2/aria2,https://github.com/aria2/aria2,12,1,C++,31260,206,23,0.44685714285714284
MDEwOlJlcG9zaXRvcnkyMTM5Mzg3MQ==,sorrycc/awesome-javascript,https://github.com/sorrycc/awesome-javascript,9,2,None,31250,366,0,0.9764705882352941
MDEwOlJlcG9zaXRvcnk5MTU3MzUzOA==,testerSunshine/12306,https://github.com/testerSunshine/12306,6,12,Python,31222,31,1,0.6832844574780058
MDEwOlJlcG9zaXRvcnk2MDA3Mjk1,fxsjy/jieba,https://github.com/fxsjy/jieba,10,12,Python,31164,96,9,0.26353790613718414
MDEwOlJlcG9zaXRvcnk1NjkwNDE=,curl/curl,https://github.com/curl/curl,13,4,C,31108,168,72,0.9940901255848313
MDEwOlJlcG9zaXRvcnkyMjkzMTU4,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,12,4,Ruby,31085,10110,0,0.931497175141243
MDEwOlJlcG9zaXRvcnkyMzc3OTEwNzc=,mingrammer/diagrams,https://github.com/mingrammer/diagrams,3,1,Python,31083,244,39,0.3956043956043956
MDEwOlJlcG9zaXRvcnkyNTk0NjM2ODU=,carbon-language/carbon-lang,https://github.com/carbon-language/carbon-lang,3,2,C++,31052,1985,0,0.7546125461254612
MDEwOlJlcG9zaXRvcnkxMTI5MDEw,blueimp/jQuery-File-Upload,https://github.com/blueimp/jQuery-File-Upload,12,12,PHP,31014,119,0,0.9851874244256348
MDEwOlJlcG9zaXRvcnk5OTc2MTkwNw==,atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,6,3,JavaScript,30782,525,68,0.6681701030927835
MDEwOlJlcG9zaXRvcnkzOTM1NzE1OTk=,babysor/MockingBird,https://github.com/babysor/MockingBird,2,6,Python,30762,72,1,0.4767580452920143
MDEwOlJlcG9zaXRvcnkzOTg0MDkzMg==,google/googletest,https://github.com/google/googletest,8,0,C++,30695,787,7,0.8824626865671642
MDEwOlJlcG9zaXRvcnkxNTE2MTk3MTc=,google-research/google-research,https://github.com/google-research/google-research,4,3,Jupyter Notebook,30679,29,0,0.2720379146919431
MDEwOlJlcG9zaXRvcnkxMTYxNjc3MzE=,yuzu-emu/yuzu,https://github.com/yuzu-emu/yuzu,5,0,C++,30558,5837,0,0.6995931283905967
MDEwOlJlcG9zaXRvcnkyMTYwMDQ0MA==,bayandin/awesome-awesomeness,https://github.com/bayandin/awesome-awesomeness,9,0,Ruby,30533,197,0,0.8095238095238095
MDEwOlJlcG9zaXRvcnk2MDI0NjM1OQ==,ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,7,2,C++,30531,30961,489,0.8179141393321948
MDEwOlJlcG9zaXRvcnkxOTc0NTAwNA==,odoo/odoo,https://github.com/odoo/odoo,9,0,JavaScript,30468,6168,0,0.8698067632850242
MDEwOlJlcG9zaXRvcnk1Njg5OTI4NA==,Kong/insomnia,https://github.com/Kong/insomnia,7,1,JavaScript,30453,2117,372,0.8224833280406478
MDEwOlJlcG9zaXRvcnk5NzUzMzEwMg==,halfrost/LeetCode-Go,https://github.com/halfrost/LeetCode-Go,6,0,Go,30449,173,4,0.8108108108108109
